"geo_entity2","index","value","PlotID","Iteration"
"Maui Nui","beta_S",2.33333333333333,"175",8
"Maui Nui","beta_S",10.5,"377",8
"Maui Nui","beta_S",7,"407",8
"Maui Nui","beta_S",10.5,"515",8
"O'ahu Island","beta_S",3.88888888888889,"1",8
"O'ahu Island","beta_S",3.18181818181818,"141",8
"O'ahu Island","beta_S",3.18181818181818,"173",8
"O'ahu Island","beta_S",5.83333333333333,"300",8
"O'ahu Island","beta_S",5.83333333333333,"344",8
"O'ahu Island","beta_S",5,"359",8
"O'ahu Island","beta_S",7,"438",8
"O'ahu Island","beta_S",11.6666666666667,"456",8
"O'ahu Island","beta_S",8.75,"461",8
"O'ahu Island","beta_S",17.5,"464",8
"Hawai'i Island","beta_S_PIE",0.72886964244234,"6",8
"Hawai'i Island","beta_S_PIE",3.79854831601466,"63",8
"Hawai'i Island","beta_S_PIE",3.419496337562,"110",8
"Hawai'i Island","beta_S_PIE",1.69681262980559,"119",8
"Hawai'i Island","beta_S_PIE",1.7651406010509,"125",8
"Hawai'i Island","beta_S_PIE",2.58252644614202,"204",8
"Hawai'i Island","beta_S_PIE",2.92393910759771,"430",8
"Hawai'i Island","beta_S_PIE",2.36010316272235,"487",8
"Hawai'i Island","beta_S_PIE",3.10072706264193,"503",8
"Hawai'i Island","beta_S_PIE",3.11269624150464,"517",8
"Kaua'i Island","beta_S_PIE",0.365255539894955,"194",8
"Kaua'i Island","beta_S_PIE",1.07102390558333,"218",8
"Kaua'i Island","beta_S_PIE",1.20238880093108,"230",8
"Kaua'i Island","beta_S_PIE",1.78425455731007,"282",8
"Kaua'i Island","beta_S_PIE",0.570338822593372,"287",8
"Kaua'i Island","beta_S_PIE",3.26466356882665,"327",8
"Kaua'i Island","beta_S_PIE",1.0269381704645,"341",8
"Kaua'i Island","beta_S_PIE",1.77098144601919,"409",8
"Kaua'i Island","beta_S_PIE",2.26782677102621,"454",8
"Kaua'i Island","beta_S_PIE",2.98965107551378,"462",8
"Maui Nui","beta_S_PIE",3.16625065637089,"22",8
"Maui Nui","beta_S_PIE",1.3037561543267,"35",8
"Maui Nui","beta_S_PIE",2.6221072474249,"41",8
"Maui Nui","beta_S_PIE",1.28420910422341,"47",8
"Maui Nui","beta_S_PIE",1.47438855429559,"157",8
"Maui Nui","beta_S_PIE",1.44244319340314,"171",8
"Maui Nui","beta_S_PIE",1.22361174027497,"175",8
"Maui Nui","beta_S_PIE",3.52250253592844,"377",8
"Maui Nui","beta_S_PIE",2.16624725536484,"407",8
"Maui Nui","beta_S_PIE",1.88090570860776,"515",8
"O'ahu Island","beta_S_PIE",1.69594613011869,"1",8
"O'ahu Island","beta_S_PIE",1.43104347335801,"141",8
"O'ahu Island","beta_S_PIE",3.34245048980944,"173",8
"O'ahu Island","beta_S_PIE",1.36649106059753,"300",8
"O'ahu Island","beta_S_PIE",5.40520610219205,"344",8
"O'ahu Island","beta_S_PIE",1.9333194644754,"359",8
"O'ahu Island","beta_S_PIE",3.73467945547594,"438",8
"O'ahu Island","beta_S_PIE",4.68915442056324,"456",8
"O'ahu Island","beta_S_PIE",3.68846394890196,"461",8
"O'ahu Island","beta_S_PIE",5.81227597886386,"464",8
"Hawai'i Island","beta_S",17,"53",9
"Hawai'i Island","beta_S",5.66666666666667,"89",9
"Hawai'i Island","beta_S",17,"100",9
"Hawai'i Island","beta_S",2.42857142857143,"123",9
"Hawai'i Island","beta_S",1.88888888888889,"128",9
"Hawai'i Island","beta_S",4.25,"192",9
"Hawai'i Island","beta_S",3.4,"205",9
"Hawai'i Island","beta_S",17,"249",9
"Hawai'i Island","beta_S",8.5,"455",9
"Hawai'i Island","beta_S",17,"530",9
"Kaua'i Island","beta_S",4.18181818181818,"195",9
"Kaua'i Island","beta_S",2.42105263157895,"196",9
"Kaua'i Island","beta_S",11.5,"282",9
"Kaua'i Island","beta_S",2.875,"287",9
"Kaua'i Island","beta_S",5.11111111111111,"295",9
"Kaua'i Island","beta_S",15.3333333333333,"327",9
"Kaua'i Island","beta_S",23,"337",9
"Kaua'i Island","beta_S",11.5,"341",9
"Kaua'i Island","beta_S",11.5,"454",9
"Kaua'i Island","beta_S",15.3333333333333,"462",9
"Maui Nui","beta_S",3.4,"24",9
"Maui Nui","beta_S",4.25,"48",9
"Maui Nui","beta_S",3.4,"169",9
"Maui Nui","beta_S",4.25,"170",9
"Maui Nui","beta_S",3.4,"171",9
"Maui Nui","beta_S",4.25,"172",9
"Maui Nui","beta_S",5.66666666666667,"348",9
"Maui Nui","beta_S",5.66666666666667,"364",9
"Maui Nui","beta_S",3.4,"378",9
"Maui Nui","beta_S",8.5,"515",9
"O'ahu Island","beta_S",2.42857142857143,"143",9
"O'ahu Island","beta_S",3.09090909090909,"173",9
"O'ahu Island","beta_S",11.3333333333333,"229",9
"O'ahu Island","beta_S",5.66666666666667,"300",9
