"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Maui Nui",1000,"interpolated",2,1,2.449,2.408,2.489,92
"O'ahu Island",1000,"interpolated",0,0.999,8.086,7.71,8.463,92
"O'ahu Island",1000,"interpolated",1,0.999,1.467,1.439,1.495,92
"O'ahu Island",1000,"interpolated",2,0.999,1.192,1.178,1.205,92
"Hawai'i Island",1000,"interpolated",0,0.999,11.65,11.541,11.759,93
"Hawai'i Island",1000,"interpolated",1,0.999,3.38,3.331,3.428,93
"Hawai'i Island",1000,"interpolated",2,0.999,2.149,2.122,2.175,93
"Kaua'i Island",1000,"interpolated",0,0.997,20.404,19.966,20.841,93
"Kaua'i Island",1000,"interpolated",1,0.997,4.932,4.824,5.041,93
"Kaua'i Island",1000,"interpolated",2,0.997,3.485,3.421,3.549,93
"Maui Nui",1000,"interpolated",0,0.997,17.225,16.722,17.728,93
"Maui Nui",1000,"interpolated",1,0.997,5.085,4.993,5.177,93
"Maui Nui",1000,"interpolated",2,0.997,3.769,3.7,3.839,93
"O'ahu Island",1000,"interpolated",0,0.997,13.427,12.928,13.926,93
"O'ahu Island",1000,"interpolated",1,0.997,3.189,3.132,3.246,93
"O'ahu Island",1000,"interpolated",2,0.997,2.364,2.327,2.401,93
"Hawai'i Island",1000,"interpolated",0,0.999,11.74,11.624,11.855,94
"Hawai'i Island",1000,"interpolated",1,0.999,4.673,4.606,4.74,94
"Hawai'i Island",1000,"interpolated",2,0.999,3.163,3.113,3.213,94
"Kaua'i Island",1000,"interpolated",0,0.998,14.802,14.451,15.154,94
"Kaua'i Island",1000,"interpolated",1,0.998,4.776,4.689,4.864,94
"Kaua'i Island",1000,"interpolated",2,0.998,3.501,3.431,3.57,94
"Maui Nui",1000,"interpolated",0,1,8,8,8,94
"Maui Nui",1000,"interpolated",1,1,3.91,3.844,3.975,94
"Maui Nui",1000,"interpolated",2,1,2.731,2.679,2.782,94
"O'ahu Island",1000,"interpolated",0,0.998,15.285,14.899,15.671,94
"O'ahu Island",1000,"interpolated",1,0.998,3.195,3.134,3.257,94
"O'ahu Island",1000,"interpolated",2,0.998,2.118,2.082,2.154,94
"Hawai'i Island",1000,"interpolated",0,1,7.977,7.953,8.001,95
"Hawai'i Island",1000,"interpolated",1,1,3.679,3.627,3.73,95
"Hawai'i Island",1000,"interpolated",2,1,2.667,2.615,2.719,95
"Kaua'i Island",1000,"interpolated",0,0.994,27.581,26.811,28.351,95
"Kaua'i Island",1000,"interpolated",1,0.994,7.125,6.972,7.279,95
"Kaua'i Island",1000,"interpolated",2,0.994,4.844,4.75,4.937,95
"Maui Nui",1000,"interpolated",0,0.999,9.277,9.082,9.472,95
"Maui Nui",1000,"interpolated",1,0.999,3.708,3.671,3.745,95
"Maui Nui",1000,"interpolated",2,0.999,2.919,2.887,2.951,95
"O'ahu Island",1000,"interpolated",0,0.998,7.474,7.113,7.835,95
"O'ahu Island",1000,"interpolated",1,0.998,2.567,2.527,2.607,95
"O'ahu Island",1000,"interpolated",2,0.998,1.919,1.888,1.951,95
"Hawai'i Island",1000,"interpolated",0,0.999,10.166,9.98,10.351,96
"Hawai'i Island",1000,"interpolated",1,0.999,3.587,3.542,3.632,96
"Hawai'i Island",1000,"interpolated",2,0.999,2.542,2.503,2.581,96
"Kaua'i Island",1000,"interpolated",0,0.996,31.514,30.807,32.221,96
"Kaua'i Island",1000,"interpolated",1,0.996,7.315,7.108,7.523,96
"Kaua'i Island",1000,"interpolated",2,0.996,4.341,4.23,4.452,96
"Maui Nui",1000,"interpolated",0,1,11.923,11.862,11.984,96
"Maui Nui",1000,"interpolated",1,1,5.53,5.444,5.617,96
"Maui Nui",1000,"interpolated",2,1,4.268,4.189,4.347,96
"O'ahu Island",1000,"interpolated",0,0.998,10.215,9.862,10.569,96
"O'ahu Island",1000,"interpolated",1,0.998,4.058,4.007,4.109,96
"O'ahu Island",1000,"interpolated",2,0.998,3.046,2.995,3.097,96
"Hawai'i Island",1000,"interpolated",0,0.999,8.89,8.666,9.114,97
"Hawai'i Island",1000,"interpolated",1,0.999,3.497,3.456,3.537,97
"Hawai'i Island",1000,"interpolated",2,0.999,2.224,2.196,2.252,97
"Kaua'i Island",1000,"interpolated",0,0.995,21.459,20.713,22.205,97
"Kaua'i Island",1000,"interpolated",1,0.995,4.939,4.84,5.039,97
"Kaua'i Island",1000,"interpolated",2,0.995,3.66,3.602,3.717,97
"Maui Nui",1000,"interpolated",0,0.998,12.046,11.567,12.524,97
"Maui Nui",1000,"interpolated",1,0.998,4.5,4.409,4.591,97
"Maui Nui",1000,"interpolated",2,0.998,2.989,2.923,3.055,97
"O'ahu Island",1000,"interpolated",0,0.999,15.551,15.377,15.725,97
"O'ahu Island",1000,"interpolated",1,0.999,3.324,3.261,3.387,97
"O'ahu Island",1000,"interpolated",2,0.999,2.303,2.267,2.339,97
"Hawai'i Island",1000,"interpolated",0,1,10.871,10.815,10.928,98
"Hawai'i Island",1000,"interpolated",1,1,3.736,3.692,3.78,98
"Hawai'i Island",1000,"interpolated",2,1,2.632,2.604,2.66,98
"Kaua'i Island",1000,"interpolated",0,0.994,30.245,29.395,31.095,98
"Kaua'i Island",1000,"interpolated",1,0.994,7.063,6.87,7.257,98
"Kaua'i Island",1000,"interpolated",2,0.994,4.312,4.193,4.43,98
"Maui Nui",1000,"interpolated",0,0.998,15.089,14.623,15.555,98
"Maui Nui",1000,"interpolated",1,0.998,4.848,4.763,4.933,98
"Maui Nui",1000,"interpolated",2,0.998,3.62,3.56,3.68,98
"O'ahu Island",1000,"interpolated",0,0.998,16.734,16.346,17.121,98
"O'ahu Island",1000,"interpolated",1,0.998,6.039,5.94,6.139,98
"O'ahu Island",1000,"interpolated",2,0.998,4.813,4.746,4.881,98
"Hawai'i Island",1000,"interpolated",0,1,8.93,8.855,9.005,99
"Hawai'i Island",1000,"interpolated",1,1,3.609,3.539,3.679,99
"Hawai'i Island",1000,"interpolated",2,1,2.658,2.6,2.717,99
"Kaua'i Island",1000,"interpolated",0,0.995,29.76,29.133,30.387,99
"Kaua'i Island",1000,"interpolated",1,0.995,7.908,7.722,8.095,99
"Kaua'i Island",1000,"interpolated",2,0.995,5.128,5.023,5.234,99
"Maui Nui",1000,"interpolated",0,0.999,11.087,10.789,11.386,99
"Maui Nui",1000,"interpolated",1,0.999,4.555,4.486,4.625,99
"Maui Nui",1000,"interpolated",2,0.999,3.389,3.328,3.45,99
"O'ahu Island",1000,"interpolated",0,0.997,13.395,12.994,13.795,99
"O'ahu Island",1000,"interpolated",1,0.997,3.937,3.875,3.998,99
"O'ahu Island",1000,"interpolated",2,0.997,2.852,2.807,2.896,99
"Hawai'i Island",1000,"interpolated",0,1,8.917,8.864,8.97,100
"Hawai'i Island",1000,"interpolated",1,1,3.405,3.353,3.457,100
"Hawai'i Island",1000,"interpolated",2,1,2.399,2.355,2.443,100
"Kaua'i Island",1000,"interpolated",0,0.996,21.787,21.165,22.408,100
"Kaua'i Island",1000,"interpolated",1,0.996,6.874,6.752,6.995,100
"Kaua'i Island",1000,"interpolated",2,0.996,4.859,4.769,4.95,100
"Maui Nui",1000,"interpolated",0,0.997,19.653,19.132,20.175,100
"Maui Nui",1000,"interpolated",1,0.997,5.718,5.588,5.849,100
"Maui Nui",1000,"interpolated",2,0.997,3.453,3.372,3.535,100
"O'ahu Island",1000,"interpolated",0,0.996,18.621,17.987,19.256,100
"O'ahu Island",1000,"interpolated",1,0.996,4.029,3.949,4.109,100
"O'ahu Island",1000,"interpolated",2,0.996,2.706,2.659,2.754,100
