"PlotID","Long_Dec","Lat_Dec","newMAT","newMAP","newPET","AridInd"
330,-155.19,19.66,20.2173385620117,3413.388671875,1504.59008789062,1.44327861328125
325,-155.19,19.7,20.4767639160156,3460.271484375,1534.32885742188,1.51454228515625
303,-155.19,19.79,19.428466796875,3687.33276367188,1451.92639160156,1.6971763671875
16,-155.184747,19.327124,19.9526153564453,2526.16528320312,1508.59997558594,1.31113349609375
17,-155.183294,19.326618,19.9526153564453,2526.16528320312,1508.59997558594,1.31113349609375
352,-155.18,19.52,19.3527450561523,3359.10668945312,1432.18310546875,1.696888671875
414,-155.17,19.54,19.8380523681641,3434.0419921875,1461.39929199219,1.5684203125
335,-155.17,19.72,21.2549194335937,3554.77368164062,1592.69970703125,1.52101416015625
329,-155.17,19.87,21.1912673950195,3752.2919921875,1592.91333007812,1.603924609375
103,-155.167902044014,19.3592587798729,19.3978698730469,2859.64868164062,1457.025390625,1.37600830078125
113,-155.162682967342,19.3531789157941,19.4934631347656,2894.99536132812,1462.7587890625,1.5649734375
328,-155.16,19.69,21.5337615966797,3516.29467773438,1612.46081542969,1.5419970703125
119,-155.157945513526,19.3634235606367,19.3616012573242,2952.56860351562,1449.75415039062,1.56899970703125
107,-155.154523838139,19.3586860079112,19.6091003417969,2971.24853515625,1466.68212890625,1.6195287109375
106,-155.154253912668,19.3533511025826,19.6091003417969,2971.24853515625,1466.68212890625,1.6195287109375
425,-155.15,19.44,19.5127349853516,3205.08251953125,1438.7578125,1.66936640625
323,-155.15,19.61,21.0359268188477,3552.92163085938,1557.81420898438,1.4743603515625
108,-155.143011995836,19.3523727892095,19.8022323608398,3009.931640625,1476.20373535156,1.64574453125
436,-155.14,19.76,21.6334121704102,3757.85595703125,1629.03979492188,1.5411267578125
